SRA,contig,contig_length,circularity,classification
SRR14010933,24,2725,0,chromosome
SRR14010933,25,2468,0,chromosome
SRR14010933,26,2056,1,plasmid
SRR14010933,27,1812,0,chromosome
SRR14010933,28,1367,0,chromosome
SRR14010933,29,1167,0,chromosome
SRR14010933,30,1003,0,chromosome
SRR14010933,31,619,0,chromosome
SRR14010933,32,587,0,chromosome
SRR14010933,33,388,0,chromosome
SRR14010933,34,388,0,chromosome
SRR14010933,35,365,0,chromosome
SRR14010933,36,363,0,chromosome
SRR14011035,1,879879,0,chromosome
SRR14011035,2,497593,0,chromosome
SRR14011035,3,468258,0,chromosome
SRR14011035,4,447189,0,chromosome
SRR14011035,5,269872,0,chromosome
SRR14011035,6,208488,0,chromosome
SRR14011035,7,83213,0,chromosome
SRR14011035,8,62603,0,chromosome
SRR14011035,9,50702,0,chromosome
SRR14011035,10,44685,1,plasmid
SRR14011035,11,44098,0,chromosome
SRR14011035,12,42316,0,chromosome
SRR14011035,13,38436,0,chromosome
SRR14011035,14,36527,0,chromosome
SRR14011035,15,30329,0,chromosome
SRR14011035,16,15488,0,chromosome
SRR14011035,17,12250,0,chromosome
SRR14011035,18,9316,1,plasmid
SRR14011035,19,9260,0,chromosome
SRR14011035,20,7726,0,chromosome
SRR14011035,21,6573,0,chromosome
SRR14011035,22,6466,0,chromosome
SRR14011035,23,5179,0,chromosome
SRR14011035,24,4743,0,chromosome
SRR14011035,25,3876,1,plasmid
SRR14011035,26,3396,0,chromosome
SRR14011035,27,2780,0,chromosome
SRR14011035,28,2474,0,chromosome
SRR14011035,29,2056,1,plasmid
SRR14011035,30,1928,1,plasmid
SRR14011035,31,1770,0,chromosome
SRR14011035,32,1598,0,chromosome
SRR14011035,33,1514,0,chromosome
SRR14011035,34,1467,0,chromosome
SRR14011035,35,1377,0,chromosome
SRR14011035,36,1366,0,chromosome
SRR14011035,37,1141,0,chromosome
SRR14011035,38,1132,0,chromosome
SRR14011035,39,1019,0,chromosome
SRR14011035,40,1016,0,chromosome
SRR14011035,41,918,0,chromosome
SRR14011035,42,794,0,chromosome
SRR14011035,43,766,0,chromosome
SRR14011035,44,733,0,chromosome
SRR14011035,45,697,0,chromosome
SRR14011035,46,655,0,chromosome
SRR14011035,47,611,0,chromosome
SRR14011035,48,605,0,chromosome
SRR14011035,49,589,0,chromosome
SRR14011035,50,462,0,chromosome
SRR14011035,51,386,0,chromosome
SRR14011035,52,383,0,chromosome
SRR14011035,53,381,0,chromosome
SRR14011035,54,372,0,chromosome
SRR14011035,55,365,0,chromosome
SRR14011035,56,322,0,chromosome
SRR14011035,57,319,0,chromosome
SRR14011035,58,318,0,chromosome
SRR14026514,1,1450774,0,chromosome
SRR14026514,2,867655,0,chromosome
SRR14026514,3,362772,0,chromosome
SRR14026514,4,222535,0,chromosome
SRR14026514,5,72662,0,chromosome
SRR14026514,6,64535,0,chromosome
SRR14026514,7,58352,1,plasmid
SRR14026514,8,45057,0,chromosome
SRR14026514,9,33652,0,chromosome
SRR14026514,10,13417,0,chromosome
SRR14026514,11,10061,0,chromosome
SRR14026514,12,9703,0,chromosome
SRR14026514,13,6173,1,plasmid
SRR14026514,14,6033,0,chromosome
SRR14026514,15,5036,0,chromosome
SRR14026514,16,2483,0,chromosome
SRR14026514,17,2348,0,chromosome
SRR14026514,18,1942,0,chromosome
SRR14026514,19,1717,0,chromosome
SRR14026514,20,1493,0,chromosome
SRR14026514,21,1436,0,chromosome
SRR14026514,22,1365,0,chromosome
SRR14026514,23,1344,0,chromosome
SRR14026514,24,1128,0,chromosome
SRR14026514,25,1024,0,chromosome
SRR14026514,26,947,0,chromosome
SRR14026514,27,905,0,chromosome
SRR14026514,28,804,0,chromosome
SRR14026514,29,737,0,chromosome
SRR14026514,30,455,0,chromosome
SRR14026514,31,358,0,chromosome
SRR14010950,1,862694,0,chromosome
SRR14010950,2,567896,0,chromosome
SRR14010950,3,565302,0,chromosome
SRR14010950,4,448243,0,chromosome
SRR14010950,5,272949,0,chromosome
SRR14010950,6,148377,0,chromosome
SRR14010950,7,69981,0,chromosome
SRR14010950,8,58620,0,chromosome
SRR14010950,9,53651,0,chromosome
SRR14010950,10,52907,0,chromosome
SRR14010950,11,51742,0,chromosome
SRR14010950,12,36155,0,chromosome
SRR14010950,13,30092,0,chromosome
SRR14010950,14,26967,0,chromosome
SRR14010950,15,8633,0,chromosome
SRR14010950,16,8603,0,chromosome
SRR14010950,17,7430,0,chromosome
SRR14010950,18,5779,1,plasmid
SRR14010950,19,5150,0,chromosome
SRR14010950,20,4525,0,chromosome
SRR14010950,21,3820,0,chromosome
SRR14010950,22,3366,0,chromosome
SRR14010950,23,2921,0,chromosome
SRR14010950,24,2056,1,plasmid
SRR14010950,25,1727,0,chromosome
SRR14010950,26,1598,0,chromosome
SRR14010950,27,1485,0,chromosome
SRR14010950,28,1345,0,chromosome
SRR14010950,29,1301,0,chromosome
SRR14010950,30,1223,0,chromosome
SRR14010950,31,1128,0,chromosome
SRR14010950,32,1092,0,chromosome
SRR14010950,33,893,0,chromosome
SRR14010950,34,841,0,chromosome
SRR14010950,35,786,0,chromosome
SRR14010950,36,766,0,chromosome
SRR14010950,37,727,0,chromosome
SRR14010950,38,669,0,chromosome
SRR14010950,39,531,0,chromosome
SRR14010950,40,502,0,chromosome
SRR14010950,41,447,0,chromosome
SRR14010950,42,423,0,chromosome
SRR14010950,43,386,0,chromosome
SRR14010950,44,365,0,chromosome
SRR14010950,45,334,0,chromosome
SRR14010950,46,324,0,chromosome
SRR14010950,47,323,0,chromosome
SRR14010950,48,322,0,chromosome
SRR14022735,10,1083,0,chromosome
SRR14022735,11,543,0,chromosome
SRR14022735,12,526,0,chromosome
SRR14022735,13,250,0,chromosome
SRR14022735,14,175,0,chromosome
SRR14022735,15,153,0,chromosome
SRR14022735,16,128,0,chromosome
SRR14022735,17,128,0,chromosome
SRR14022735,18,127,0,chromosome
SRR14022735,19,127,0,chromosome
SRR14022735,1,2260798,0,chromosome
SRR14022735,20,125,0,chromosome
SRR14022735,21,125,0,chromosome
SRR14022735,22,125,0,chromosome
SRR14022735,23,117,0,chromosome
SRR14022735,24,117,0,chromosome
SRR14022735,25,117,0,chromosome
SRR14022735,26,112,0,chromosome
SRR14022735,27,112,0,chromosome
SRR14022735,28,110,0,chromosome
SRR14022735,29,110,0,chromosome
SRR14022735,2,499879,0,chromosome
SRR14022735,30,109,0,chromosome
SRR14022735,31,106,0,chromosome
SRR14022735,32,106,0,chromosome
SRR14022735,33,105,0,chromosome
SRR14022735,34,105,0,chromosome
SRR14022735,35,104,0,chromosome
SRR14022735,36,104,0,chromosome
SRR14022735,37,103,0,chromosome
SRR14022735,38,103,0,chromosome
SRR14022735,39,103,0,chromosome
SRR14022735,3,92523,0,chromosome
SRR14022735,40,102,0,chromosome
SRR14022735,41,101,0,chromosome
SRR14022735,42,100,0,chromosome
SRR14022735,4,69613,1,plasmid
SRR14022735,5,22753,0,chromosome
SRR14022735,6,3561,0,chromosome
SRR14022735,7,3114,0,chromosome
SRR14022735,8,2761,0,chromosome
SRR14022735,9,1507,0,chromosome
SRR14026525,1,43480,0,chromosome
SRR14026525,2,38534,0,chromosome
SRR14026525,3,7286,0,chromosome
SRR14026525,4,3814,0,chromosome
SRR14026525,5,3508,0,chromosome
SRR14026525,6,2353,0,chromosome
SRR14026525,7,1583,0,chromosome
SRR14026525,8,1364,0,chromosome
SRR14024989,1,2667653,1,chromosome
SRR14024989,2,151623,1,plasmid
SRR14024989,3,4465,1,plasmid
SRR14024989,4,2931,1,plasmid
SRR14022754,1,2516889,0,chromosome
SRR14022754,2,178458,1,plasmid
SRR14022754,3,10601,1,plasmid
SRR14022754,4,3963,0,chromosome
SRR14010971,10,9316,1,plasmid
SRR14010971,11,8906,0,chromosome
SRR14010971,12,7322,0,chromosome
SRR14010971,13,4648,0,chromosome
SRR14010971,14,3876,1,plasmid
SRR14010971,15,3876,0,chromosome
SRR14010971,16,3801,0,chromosome
SRR14010971,17,3619,0,chromosome
SRR14010971,18,3354,1,plasmid
SRR14010971,19,3221,1,plasmid
SRR14010971,1,2934763,0,chromosome
SRR14010971,20,2958,0,chromosome
SRR14010971,21,2056,1,plasmid
SRR14010971,22,1977,0,chromosome
SRR14010971,23,1928,1,plasmid
SRR14010971,24,1514,0,chromosome
SRR14010971,25,1175,0,chromosome
SRR14010971,26,1171,0,chromosome
SRR14010971,27,332,0,chromosome
SRR14010971,28,236,0,chromosome
SRR14010971,29,233,0,chromosome
SRR14010971,2,231388,0,chromosome
SRR14010971,30,187,0,chromosome
SRR14010971,3,53614,0,chromosome
SRR14010971,4,44302,0,chromosome
SRR14010971,5,32723,0,chromosome
SRR14010971,6,25154,0,chromosome
SRR14010971,7,16163,0,chromosome
SRR14010971,8,15372,0,chromosome
SRR14010971,9,13527,0,chromosome
SRR14026530,1,1656839,0,chromosome
SRR14026530,2,939551,0,chromosome
SRR14026530,3,216942,0,chromosome
SRR14026530,4,145314,0,chromosome
SRR14026530,5,105557,0,chromosome
SRR14026530,6,77929,0,chromosome
SRR14026530,7,32615,0,chromosome
SRR14026530,8,31049,0,chromosome
SRR14026530,9,18797,0,chromosome
SRR14026530,10,18338,1,plasmid
SRR14026530,11,16628,0,chromosome
SRR14026530,12,13532,0,chromosome
SRR14026530,13,9649,0,chromosome
SRR14026530,14,9597,0,chromosome
SRR14026530,15,8673,0,chromosome
SRR14026530,16,8210,0,chromosome
SRR14026530,17,7670,1,plasmid
SRR14026530,18,7407,0,chromosome
SRR14026530,19,6174,1,plasmid
SRR14026530,20,4372,1,plasmid
SRR14026530,21,4211,0,chromosome
SRR14026530,22,2787,0,chromosome
SRR14026530,23,2682,0,chromosome
SRR14026530,24,2579,0,chromosome
SRR14026530,25,2303,0,chromosome
SRR14026530,26,2038,0,chromosome
SRR14026530,27,1952,0,chromosome
SRR14026530,28,1774,0,chromosome
SRR14026530,29,1662,0,chromosome
SRR14026530,30,1214,0,chromosome
SRR14026530,31,1071,0,chromosome
SRR14026530,32,1064,0,chromosome
SRR14026530,33,810,0,chromosome
SRR14026530,34,810,0,chromosome
SRR14026530,35,663,0,chromosome
SRR14026530,36,663,0,chromosome
SRR14026530,37,374,0,chromosome
SRR14026530,38,322,0,chromosome
SRR14026491,1,2548917,0,chromosome
SRR14026491,2,122683,0,chromosome
SRR14026491,3,56745,0,chromosome
SRR14026491,4,19317,0,chromosome
SRR14026491,5,11046,0,chromosome
SRR14026491,6,4358,0,chromosome
SRR14026491,7,768,0,chromosome
SRR14026491,8,730,0,chromosome
SRR14026491,9,127,0,chromosome
SRR14022764,100,5233,0,chromosome
SRR14022764,101,5033,0,chromosome
SRR14022764,102,5023,0,chromosome
SRR14022764,103,5014,0,chromosome
SRR14022764,104,4825,0,chromosome
SRR14022764,105,4445,0,chromosome
SRR14022764,106,4386,0,chromosome
SRR14022764,107,4375,0,chromosome
SRR14022764,108,4373,0,chromosome
SRR14022764,109,4177,0,chromosome
SRR14022764,10,52844,0,chromosome
SRR14022764,110,4055,0,chromosome
SRR14022764,111,3901,0,chromosome
SRR14022764,112,3722,0,chromosome
SRR14022764,113,3703,0,chromosome
SRR14022764,114,3602,0,chromosome
SRR14022764,115,3549,0,chromosome
SRR14022764,116,3290,0,chromosome
SRR14022764,117,3267,0,chromosome
SRR14022764,118,3226,0,chromosome
SRR14022764,119,3048,0,chromosome
SRR14022764,11,50466,0,chromosome
SRR14022764,120,3001,0,chromosome
SRR14022764,121,2840,0,chromosome
SRR14022764,122,2807,0,chromosome
SRR14022764,123,2716,0,chromosome
SRR14022764,124,2640,0,chromosome
SRR14022764,125,2491,0,chromosome
SRR14022764,126,2458,0,chromosome
SRR14022764,127,2337,0,chromosome
SRR14022764,128,2251,0,chromosome
SRR14022764,129,2250,0,chromosome
SRR14022764,12,50327,0,chromosome
SRR14022764,130,2242,0,chromosome
SRR14022764,131,2226,0,chromosome
SRR14022764,132,2176,0,chromosome
SRR14022764,133,2165,0,chromosome
SRR14022764,134,2096,0,chromosome
SRR14022764,135,2065,0,chromosome
SRR14022764,136,2036,0,chromosome
SRR14022764,137,1956,0,chromosome
SRR14022764,138,1885,0,chromosome
SRR14022764,139,1835,0,chromosome
SRR14022764,13,47503,0,chromosome
SRR14022764,140,1719,0,chromosome
SRR14022764,141,1641,0,chromosome
SRR14022764,142,1448,0,chromosome
SRR14022764,143,1411,0,chromosome
SRR14022764,144,1411,0,chromosome
SRR14022764,145,1265,0,chromosome
SRR14022764,146,1240,0,chromosome
SRR14022764,147,1235,0,chromosome
SRR14022764,148,1214,0,chromosome
SRR14022764,149,1178,0,chromosome
SRR14022764,14,47232,0,chromosome
SRR14022764,150,898,0,chromosome
SRR14022764,151,837,0,chromosome
SRR14022764,152,804,0,chromosome
SRR14022764,153,777,0,chromosome
SRR14022764,154,758,0,chromosome
SRR14022764,155,725,0,chromosome
SRR14022764,156,679,0,chromosome
SRR14022764,157,660,0,chromosome
SRR14022764,158,660,0,chromosome
SRR14022764,159,654,0,chromosome
SRR14022764,15,45570,0,chromosome
SRR14022764,160,633,0,chromosome
SRR14022764,161,625,0,chromosome
SRR14022764,162,611,0,chromosome
SRR14022764,163,596,0,chromosome
SRR14022764,164,551,0,chromosome
SRR14022764,165,543,0,chromosome
SRR14022764,166,515,0,chromosome
SRR14022764,167,512,0,chromosome
SRR14022764,168,486,0,chromosome
SRR14022764,169,484,0,chromosome
SRR14022764,16,43317,0,chromosome
SRR14022764,170,474,0,chromosome
SRR14022764,171,450,0,chromosome
SRR14022764,172,442,0,chromosome
SRR14022764,173,430,0,chromosome
SRR14022764,174,428,0,chromosome
SRR14022764,175,416,0,chromosome
SRR14022764,176,390,0,chromosome
SRR14022764,177,387,0,chromosome
SRR14022764,178,383,0,chromosome
SRR14022764,179,377,0,chromosome
SRR14022764,17,41996,0,chromosome
SRR14022764,180,377,0,chromosome
SRR14022764,181,366,0,chromosome
SRR14022764,182,358,0,chromosome
SRR14022764,183,339,0,chromosome
SRR14022764,184,339,0,chromosome
SRR14022764,185,324,0,chromosome
SRR14022764,186,317,0,chromosome
SRR14022764,187,306,0,chromosome
SRR14022764,188,293,0,chromosome
SRR14022764,189,293,0,chromosome
SRR14022764,18,41468,0,chromosome
SRR14022764,190,277,0,chromosome
SRR14022764,191,271,0,chromosome
SRR14022764,192,269,0,chromosome
SRR14022764,193,246,0,chromosome
SRR14022764,194,228,0,chromosome
SRR14022764,195,221,0,chromosome
SRR14022764,196,205,0,chromosome
SRR14022764,197,197,0,chromosome
SRR14022764,198,187,0,chromosome
SRR14022764,199,184,0,chromosome
SRR14022764,19,40412,0,chromosome
SRR14022764,1,2099614,0,chromosome
SRR14022764,200,163,0,chromosome
SRR14022764,201,157,0,chromosome
SRR14022764,202,142,0,chromosome
SRR14022764,203,138,0,chromosome
SRR14022764,204,136,0,chromosome
SRR14022764,205,135,0,chromosome
SRR14022764,206,135,0,chromosome
SRR14022764,207,135,0,chromosome
SRR14022764,208,130,0,chromosome
SRR14022764,209,129,0,chromosome
SRR14022764,20,38774,0,chromosome
SRR14022764,210,128,0,chromosome
SRR14022764,211,128,0,chromosome
SRR14022764,212,128,0,chromosome
SRR14022764,213,120,0,chromosome
SRR14022764,214,119,0,chromosome
SRR14022764,215,118,0,chromosome
SRR14022764,216,117,0,chromosome
SRR14022764,217,116,0,chromosome
SRR14022764,218,115,0,chromosome
SRR14022764,219,115,0,chromosome
SRR14022764,21,37313,0,chromosome
SRR14022764,220,113,0,chromosome
SRR14022764,221,112,0,chromosome
SRR14022764,222,111,0,chromosome
SRR14022764,223,111,0,chromosome
SRR14022764,224,110,0,chromosome
SRR14022764,225,110,0,chromosome
SRR14022764,226,110,0,chromosome
SRR14022764,227,110,0,chromosome
SRR14022764,228,110,0,chromosome
SRR14022764,229,108,0,chromosome
SRR14022764,22,34585,0,chromosome
SRR14022764,230,108,0,chromosome
SRR14022764,231,108,0,chromosome
SRR14022764,232,107,0,chromosome
SRR14022764,233,107,0,chromosome
SRR14022764,234,106,0,chromosome
SRR14022764,235,105,0,chromosome
SRR14022764,236,105,0,chromosome
SRR14022764,237,104,0,chromosome
SRR14022764,238,102,0,chromosome
SRR14022764,23,34234,0,chromosome
SRR14022764,24,34170,0,chromosome
SRR14022764,25,31329,0,chromosome
SRR14022764,26,30430,0,chromosome
SRR14022764,27,29800,0,chromosome
SRR14022764,28,28878,0,chromosome
SRR14022764,29,28719,0,chromosome
SRR14022764,2,105276,0,chromosome
SRR14022764,30,28536,0,chromosome
SRR14022764,31,28293,0,chromosome
SRR14022764,32,27865,0,chromosome
SRR14022764,33,24419,0,chromosome
SRR14022764,34,24377,0,chromosome
SRR14022764,35,24073,0,chromosome
SRR14022764,36,23860,0,chromosome
SRR14022764,37,23618,0,chromosome
SRR14022764,38,23612,0,chromosome
SRR14022764,39,22110,0,chromosome
SRR14022764,3,91018,0,chromosome
SRR14022764,40,21488,0,chromosome
SRR14022764,41,21223,0,chromosome
SRR14022764,42,21155,0,chromosome
SRR14022764,43,21155,0,chromosome
SRR14022764,44,20272,0,chromosome
SRR14022764,45,19758,0,chromosome
SRR14022764,46,19479,0,chromosome
SRR14022764,47,19358,0,chromosome
SRR14022764,48,18630,0,chromosome
SRR14022764,49,18502,0,chromosome
SRR14022764,4,85860,0,chromosome
SRR14022764,50,18460,0,chromosome
SRR14022764,51,17983,0,chromosome
SRR14022764,52,17695,0,chromosome
SRR14022764,53,17344,0,chromosome
SRR14022764,54,17303,0,chromosome
SRR14022764,55,17012,0,chromosome
SRR14022764,56,15935,0,chromosome
SRR14022764,57,15902,0,chromosome
SRR14022764,58,15397,0,chromosome
SRR14022764,59,15217,0,chromosome
SRR14022764,5,68452,0,chromosome
SRR14022764,60,14643,0,chromosome
SRR14022764,61,14431,0,chromosome
SRR14022764,62,13927,0,chromosome
SRR14022764,63,13503,0,chromosome
SRR14022764,64,13479,0,chromosome
SRR14022764,65,13295,0,chromosome
SRR14022764,66,13216,0,chromosome
SRR14022764,67,12908,0,chromosome
SRR14022764,68,12810,0,chromosome
SRR14022764,69,11775,0,chromosome
SRR14022764,6,64710,0,chromosome
SRR14022764,70,11730,0,chromosome
SRR14022764,71,11477,0,chromosome
SRR14022764,72,11318,0,chromosome
SRR14022764,73,11198,0,chromosome
SRR14022764,74,11046,0,chromosome
SRR14022764,75,11020,0,chromosome
SRR14022764,76,10793,0,chromosome
SRR14022764,77,10742,0,chromosome
SRR14022764,78,9825,0,chromosome
SRR14022764,79,9750,0,chromosome
SRR14022764,7,61836,0,chromosome
SRR14022764,80,9162,0,chromosome
SRR14022764,81,9110,0,chromosome
SRR14022764,82,8752,0,chromosome
SRR14022764,83,8543,0,chromosome
SRR14022764,84,8440,0,chromosome
SRR14022764,85,8147,0,chromosome
SRR14022764,86,7955,0,chromosome
SRR14022764,87,7942,0,chromosome
SRR14022764,88,7262,0,chromosome
SRR14022764,89,7246,0,chromosome
SRR14022764,8,57093,0,chromosome
SRR14022764,90,6829,0,chromosome
SRR14022764,91,6729,0,chromosome
SRR14022764,92,6631,0,chromosome
SRR14022764,93,6188,0,chromosome
SRR14022764,94,6171,0,chromosome
SRR14022764,95,6117,0,chromosome
SRR14022764,96,5887,0,chromosome
SRR14022764,97,5613,0,chromosome
SRR14022764,98,5573,0,chromosome
SRR14022764,99,5458,0,chromosome
SRR14022764,9,55336,0,chromosome
SRR14026520,1,2513989,0,chromosome
SRR14026520,2,46141,0,chromosome
SRR14026520,3,4229,0,chromosome
SRR14026520,4,2280,0,chromosome
SRR14026520,5,1338,0,chromosome
SRR14026520,6,700,0,chromosome
SRR14026520,7,525,0,chromosome
SRR14026520,8,153,0,chromosome
SRR14011039,1,2910736,0,chromosome
SRR14011039,2,223148,0,chromosome
SRR14011039,3,30477,0,chromosome
SRR14011039,4,19620,0,chromosome
SRR14011039,5,7562,0,chromosome
SRR14011039,6,6609,0,chromosome
SRR14011039,7,5778,1,plasmid
SRR14011039,8,5488,0,chromosome
SRR14011039,9,3221,1,plasmid
SRR14011039,10,3120,0,chromosome
SRR14011039,11,2056,1,plasmid
SRR14011039,12,1928,1,plasmid
SRR14011039,13,1211,0,chromosome
SRR14011039,14,1205,0,chromosome
SRR14011039,15,1128,0,chromosome
SRR14011039,16,1049,0,chromosome
SRR14011039,17,577,0,chromosome
SRR14011039,18,501,0,chromosome
SRR14011039,19,386,0,chromosome
SRR14011039,20,332,0,chromosome
SRR14011039,21,314,0,chromosome
SRR14010965,1,557010,0,chromosome
SRR14010965,2,470610,0,chromosome
SRR14010965,3,436190,0,chromosome
SRR14010965,4,375228,0,chromosome
SRR14010965,5,345961,0,chromosome
SRR14010965,6,291589,0,chromosome
SRR14010965,7,134627,0,chromosome
SRR14010965,8,116208,0,chromosome
SRR14010965,9,91431,0,chromosome
SRR14010965,10,56460,0,chromosome
SRR14010965,11,55267,0,chromosome
SRR14010965,12,44812,0,chromosome
SRR14010965,13,39211,0,chromosome
SRR14010965,14,38306,0,chromosome
SRR14010965,15,35482,0,chromosome
SRR14010965,16,35356,0,chromosome
SRR14010965,17,25796,0,chromosome
SRR14010965,18,23838,0,chromosome
SRR14010965,19,17011,0,chromosome
SRR14010965,20,16383,0,chromosome
SRR14010965,21,16310,0,chromosome
SRR14010965,22,12013,0,chromosome
SRR14010965,23,10717,0,chromosome
SRR14010965,24,10266,0,chromosome
SRR14010965,25,9822,0,chromosome
SRR14010965,26,9307,1,plasmid
SRR14010965,27,8769,0,chromosome
SRR14010965,28,8617,0,chromosome
SRR14010965,29,6607,0,chromosome
SRR14010965,30,6574,0,chromosome
SRR14010965,31,5111,0,chromosome
SRR14010965,32,3797,0,chromosome
SRR14010965,33,3571,0,chromosome
SRR14010965,34,3396,0,chromosome
SRR14010965,35,3330,0,chromosome
SRR14010965,36,3221,1,plasmid
SRR14010965,37,2685,0,chromosome
SRR14010965,38,2597,0,chromosome
SRR14010965,39,2129,0,chromosome
SRR14010965,40,2056,1,plasmid
SRR14010965,41,1789,0,chromosome
SRR14010965,42,1694,0,chromosome
SRR14010965,43,1493,0,chromosome
SRR14010965,44,1301,0,chromosome
SRR14010965,45,1276,0,chromosome
SRR14010965,46,1233,0,chromosome
SRR14010965,47,1128,0,chromosome
SRR14010965,48,893,0,chromosome
SRR14010965,49,844,0,chromosome
SRR14010965,50,794,0,chromosome
SRR14010965,51,784,0,chromosome
SRR14010965,52,766,0,chromosome
SRR14010965,53,507,0,chromosome
SRR14010965,54,386,0,chromosome
SRR14010965,55,372,0,chromosome
SRR14010965,56,365,0,chromosome
SRR14026542,1,2732036,0,chromosome
SRR14026542,2,40368,1,plasmid
SRR14026542,3,2056,1,plasmid
SRR14024972,1,2605351,1,chromosome
SRR14024972,2,62583,1,plasmid
SRR14024972,3,51203,0,chromosome
SRR14024972,4,26255,1,plasmid
SRR14024972,5,3425,1,plasmid
SRR14024962,10,2157,0,chromosome
SRR14024962,11,1735,0,chromosome
SRR14024962,12,1338,0,chromosome
SRR14024962,13,387,0,chromosome
SRR14024962,14,269,0,chromosome
SRR14024962,1,1408754,0,chromosome
SRR14024962,2,1104840,0,chromosome
SRR14024962,3,92204,0,chromosome
SRR14024962,4,40185,0,chromosome
SRR14024962,5,27653,1,plasmid
SRR14024962,6,13858,0,chromosome
SRR14024962,7,12331,1,plasmid
SRR14024962,8,11364,0,chromosome
SRR14024962,9,4559,0,chromosome
SRR14024948,1,2532300,1,chromosome
SRR14024948,2,150473,0,chromosome
SRR14024948,3,42759,0,chromosome
SRR14024948,4,27372,1,plasmid
SRR14024948,5,25206,0,chromosome
SRR14024948,6,7149,0,chromosome
SRR14024948,7,5190,0,chromosome
SRR14024948,8,832,0,chromosome
SRR14024948,9,809,0,chromosome
SRR14026553,10,1804,0,chromosome
SRR14026553,1,1453761,0,chromosome
SRR14026553,2,1275958,0,chromosome
SRR14026553,3,266908,0,chromosome
SRR14026553,4,40069,0,chromosome
SRR14026553,5,31093,0,chromosome
SRR14026553,6,8716,1,plasmid
SRR14026553,7,6889,1,plasmid
SRR14026553,8,4204,0,chromosome
SRR14026553,9,3222,1,plasmid
SRR14010981,1,2062249,0,chromosome
SRR14010981,2,576237,0,chromosome
SRR14010981,3,223002,0,chromosome
SRR14010981,4,64809,0,chromosome
SRR14010981,5,37886,0,chromosome
SRR14010981,6,33219,0,chromosome
SRR14010981,7,27392,0,chromosome
SRR14010981,8,19111,0,chromosome
SRR14010981,9,15836,0,chromosome
SRR14010981,10,15326,0,chromosome
SRR14010981,11,14861,0,chromosome
SRR14010981,12,13595,0,chromosome
SRR14010981,13,13311,0,chromosome
SRR14010981,14,13167,0,chromosome
SRR14010981,15,8852,0,chromosome
SRR14010981,16,8802,0,chromosome
SRR14010981,17,8525,0,chromosome
SRR14010981,18,6820,0,chromosome
SRR14010981,19,6572,0,chromosome
SRR14010981,20,6338,0,chromosome
SRR14010981,21,6023,0,chromosome
SRR14010981,22,5778,1,plasmid
SRR14010981,23,5488,0,chromosome
SRR14010981,24,5461,0,chromosome
SRR14010981,25,5118,0,chromosome
SRR14010981,26,4971,0,chromosome
SRR14010981,27,4759,0,chromosome
SRR14010981,28,4306,0,chromosome
SRR14010981,29,4067,0,chromosome
SRR14010981,30,3625,0,chromosome
SRR14010981,31,3221,1,plasmid
SRR14010981,32,3119,0,chromosome
SRR14010981,33,2958,0,chromosome
SRR14010981,34,2945,0,chromosome
SRR14010981,35,2551,0,chromosome
SRR14010981,36,2544,0,chromosome
SRR14010981,37,2056,1,plasmid
SRR14010981,38,1970,0,chromosome
SRR14010981,39,1928,1,plasmid
SRR14010981,40,1911,0,chromosome
SRR14010981,41,1598,0,chromosome
SRR14010981,42,1514,0,chromosome
SRR14010981,43,1341,0,chromosome
SRR14010981,44,1318,0,chromosome
SRR14010981,45,1310,0,chromosome
SRR14010981,46,1251,0,chromosome
SRR14010981,47,1128,0,chromosome
SRR14010981,48,918,0,chromosome
SRR14010981,49,912,0,chromosome
SRR14010981,50,893,0,chromosome
SRR14010981,51,786,0,chromosome
SRR14010981,52,766,0,chromosome
SRR14010981,53,719,0,chromosome
SRR14010981,54,596,0,chromosome
SRR14010981,55,504,0,chromosome
SRR14010981,56,494,0,chromosome
SRR14010981,57,456,0,chromosome
SRR14010981,58,386,0,chromosome
SRR14010981,59,372,0,chromosome
SRR14010981,60,365,0,chromosome
SRR14010981,61,354,0,chromosome
SRR14010981,62,342,0,chromosome
SRR14010981,63,327,0,chromosome
SRR14010981,64,323,0,chromosome
SRR14010981,65,323,0,chromosome
SRR14022776,100,581,0,chromosome
SRR14022776,101,498,0,chromosome
SRR14022776,102,479,0,chromosome
SRR14022776,103,463,0,chromosome
SRR14022776,104,463,0,chromosome
SRR14022776,105,446,0,chromosome
SRR14022776,106,425,0,chromosome
SRR14022776,107,425,0,chromosome
SRR14022776,108,415,0,chromosome
SRR14022776,109,380,0,chromosome
SRR14022776,10,66236,0,chromosome
SRR14022776,110,335,0,chromosome
SRR14022776,111,292,0,chromosome
SRR14022776,112,227,0,chromosome
SRR14022776,113,223,0,chromosome
SRR14022776,114,222,0,chromosome
SRR14022776,115,176,0,chromosome
SRR14022776,116,176,0,chromosome
SRR14022776,117,150,0,chromosome
SRR14022776,118,143,0,chromosome
SRR14022776,119,136,0,chromosome
SRR14022776,11,65826,0,chromosome
SRR14022776,120,134,0,chromosome
SRR14022776,121,131,0,chromosome
SRR14022776,122,119,0,chromosome
SRR14022776,123,106,0,chromosome
SRR14022776,124,106,0,chromosome
SRR14022776,125,103,0,chromosome
SRR14022776,126,103,0,chromosome
SRR14022776,12,44551,0,chromosome
SRR14022776,13,37909,0,chromosome
SRR14022776,14,35368,0,chromosome
SRR14022776,15,35077,0,chromosome
